region_name,division_name,school_id,school_name,allocated_lots_numbers
"Region III",Bulacan,104752,"Concepcion ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104753,"Makinabang ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104755,"Pinagbarilan ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104756,"San Jose ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104757,"Sta. Barbara ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104758,"Tarcan Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104759,"Tiaong ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104760,"Virgen delas Flores ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104761,"Bambang ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104762,"Batia ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104763,"BIÑANG ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104764,"Bunducan ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104765,"Bunlo Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104766,"Cong. E. R. Cruz Mem. School (Bocaue CS)","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104767,"Duhat Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104768,"Lolomboy ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104769,"Taal Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104770,"Tambubong Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104771,"Turo Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104772,"Bambang ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104776,"Marcelo H. del Pilar Memorial School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104777,"Matungao Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104779,"Pitpitan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104781,"Sta. Ines ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104782,"Tabang Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104783,"Taliptip Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104784,"Bonga Mayor ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104785,"Bonga Menor Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104786,"Bustos Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104787,"Camachilihan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104788,"Cambaog Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104791,"Liciada ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104793,"S.S. Del Rosario ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104794,"San Pedro ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104795,"Tibagan Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104797,"Buguion ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104800,"Calumpang ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104801,"Calumpit Cs","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104802,"Caniogan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104803,"Arsenio Santos Memorial Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104804,"F. Mendoza Memorial ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104805,"Frances Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104816,"Pungo ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104817,"San Jose ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104818,"San Marcos Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104819,"Doña Damiana De Leon Macam Memorial E/S (San Miguel E/S)","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104820,"Cutcut ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104822,"DOÑA ESCOLASTICA ALDABA PUNONGBAYAN ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104823,"Guiguinto Central School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104824,"Dra. Ruperta G. Caluag ES (Ilang-Ilang)","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104825,"Malis ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104826,"Pritil Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104828,"STA.CRUZ ELEMENTARY","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104829,"Sta. Rita ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104830,"Tabang Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104831,"Tabe Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104832,"Tiaong Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104833,"Tuktukan Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104834,"Abulalas Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104836,"Hagonoy Cs","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104837,"Hangga ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104838,"Iba ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104842,"San Agustin ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104843,"Eugenio G. Sy Tamco ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104844,"SAN JUAN ELEMENTARY SCHOOL","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104845,"San Pablo ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104846,"San Sebastian ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104847,"Teodora Cruz ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104849,"Hagonoy West Central School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104850,"Mercado ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104852,"Sagrada Familia ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104854,"San Nicolas ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104855,"San Pascual Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104856,"San Roque ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104858,"Sta. Monica Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104900,"Abangan Norte ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104901,"Abangan Sur ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104904,"Lambakin ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104905,"Lambakin ES - Annex","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104906,"Lias ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104909,"Patubig ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104911,"Saog Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104912,"Sta. Rosa I ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104913,"Sta. Rosa II ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104914,"Tabing Ilog ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104939,"Apugan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104946,"Coral Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104947,"FVR Phase 3 Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104955,"Partida Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104957,"San Mateo Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104958,"Sapang Kawayan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104960,"Luis Gravador Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104961,"Binuangan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104964,"Obando Central School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104965,"Paco Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104966,"Panghulo Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104967,"San Pascual ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104969,"Bagbaguin ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104970,"Bagong Barrio ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104971,"Baka-Bakahan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104972,"Bunsuran ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104973,"Cacarong Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104975,"Matias B. Salvador Memorial Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104976,"Mamerto C. Bernardo Memorial Central School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104977,"Malibong Bata ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104978,"Malibong Matanda ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104980,"Mapulang Lupa ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104981,"Masagana ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104982,"Masuso Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104984,"Real De Cacarong Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104986,"Siling Matanda Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104987,"Binakod ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104988,"Kapitangan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104991,"Paombong Cs","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,104992,"Pinagtulayan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104995,"San Jose Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104997,"Sto. Niño Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104998,"Sto. Rosario Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,104999,"Lucas N. Domingo ES(Bagong Silang ES)","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105000,"Banga ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105001,"Bintog ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105002,"Culianin ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105003,"Dampol ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105004,"Don Nemencio Clemena Mem. School (Bulihan ES)","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105005,"Lagundi ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105007,"Lumangbayan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105008,"Parulan ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105009,"Plaridel CS","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105011,"San Jose ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105012,"Sipat Elementary","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105013,"Sto. Nino ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105014,"Tabang Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105015,"Balatong ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105016,"Dampol B ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105019,"M. Del Rosario MS","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105021,"R. Cruz M. ES (Dampol 1St)","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105022,"S. ESguerra Sr. MS","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105024,"Sta. Peregrina ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105025,"Sto. Cristo ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105026,"JOSE C. CASTRO MEMORIAL ELEMENTARY SCHOOL","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105027,"Tabon ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105028,"Anyatam Elementary school","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105030,"Bubulong Munti Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105033,"Calasag Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105034,"Calawitan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105041,"San Ildefonso ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105043,"Sta. Catalina Bata Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105048,"Akle ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105053,"Gabihan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105054,"Maasim Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105055,"Malipampang ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105057,"Narra Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105058,"Palapala Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105060,"Pinaod Central School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105062,"Sapang Putik Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105065,"Bantog ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105068,"Buliran ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105070,"Calumpang ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105073,"SAN MIGUEL NORTH CENTRAL SCHOOL","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105078,"Lambakin ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105080,"Maligaya ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105081,"Malinao Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105082,"Partida Elementary","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105083,"Pinambaran ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105084,"Pulong Duhat PS","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105087,"Sibul Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105088,"Sta. Ines Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105089,"Sta. Lucia ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105090,"Tartaro ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105095,"Batasan ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105098,"Don Felix De Leon Memorial School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105099,"Dr. Juan F. Pascual MS","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105100,"Ilog Bulo Primary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105103,"Mandile Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105106,"Paliwasan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105107,"Pulong Bayabas ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105108,"Salacot ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105109,"San Jose ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105110,"San Juan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105111,"San Miguel Elementary","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105114,"Tibagan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105115,"Caingin ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105116,"Capihan Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105119,"Diliman Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105120,"Maguinao Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105121,"Maronquillo ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105123,"Pantubig ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105128,"Pulo ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105130,"Salapungan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105133,"San Rafael Cs","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105134,"San Roque ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105136,"Talacsan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105137,"Tambubong ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105138,"Tukod ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105139,"Lydia D. Villangca ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105140,"Bagbaguin ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105141,"Balasing Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105142,"Bagong Barrio ES (Balasing PS Annex)","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105146,"Camangyanan ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105149,"Caysio Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105150,"Garden Village ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105151,"Guyong ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105152,"Jose Juan Serapio ES (Catmon ES)","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105153,"Kaylawig ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105155,"M. Parang ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105156,"Mag-asawang Sapa Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105157,"M.M. Cruz MS","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105158,"Parada ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105159,"PEREZ ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105160,"Pila Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105161,"San Gabriel ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105162,"San Jose Patag Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105163,"San Vicente (Hulo) ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105164,"San Vicente Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105166,"Sta. Clara ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105167,"Sta. Cruz ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105168,"Sta. Maria Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,105169,"Tabing Bakod ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,105170,"Tumana ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158501,"San Juan ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,158502,"San Vicente ES","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,158516,"F. V. R. Phase 2 Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158522,"Bagumbayan PS","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,158523,"Pulo PS","6, 7, 8, 9, 10, 11, 14"
"Region III",Bulacan,158524,"Northville VI Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158528,"Northville V Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158532,"Bigte Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158533,"Northville 9 Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158535,"St. Mary Village Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158537,"Northville IV-B ES","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158538,"Bocaue Hills Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158539,"Pandi Residences Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,158542,"St. Martha Elementary School","6, 7, 8, 9, 11, 14"
"Region III",Bulacan,300720,"Alexis G. Santos National High School","6, 7, 13, 14"
"Region III",Bulacan,300721,"Balagtas National Agricultural HS","6, 7, 13, 14"
"Region III",Bulacan,300723,"LAURA DE LEON HALILI HIGH SCHOOL","6, 7, 13, 14"
"Region III",Bulacan,300726,"Jose J. Mariano Memorial High School","6, 7, 13, 14"
"Region III",Bulacan,300727,"Dr. Felipe de Jesus High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,300728,"Bunsuran NHS","6, 7, 13, 14"
"Region III",Bulacan,300732,"San Ildefonso National High School","6, 7, 13, 14"
"Region III",Bulacan,300733,"Cambaog NHS","6, 7, 13, 14"
"Region III",Bulacan,300734,"Dampol 1st National High School","6, 7, 13, 14"
"Region III",Bulacan,300738,"Doña Candelaria Meneses Duque National High School","6, 7, 13, 14"
"Region III",Bulacan,300741,"Felizardo C. Lipana NHS (Sta. Rita HS)","6, 7, 13, 14"
"Region III",Bulacan,300743,"Iba National High School","6, 7, 13, 14"
"Region III",Bulacan,300745,"San Roque National HS","6, 7, 13, 14"
"Region III",Bulacan,300746,"Lolomboy National NHS","6, 7, 13, 14"
"Region III",Bulacan,300747,"Taal High School","6, 7, 13, 14"
"Region III",Bulacan,300754,"Ramona S. Trillana HS (Mayor Ramon Trillana Mem. HS (Iba NHS))","6, 7, 13, 14"
"Region III",Bulacan,300755,"San Pedro National High School","6, 7, 13, 14"
"Region III",Bulacan,300758,"MINUYAN NATIONAL HIGH SCHOOL","6, 7, 13, 14"
"Region III",Bulacan,300760,"Norzagaray National High School","6, 7, 13, 14"
"Region III",Bulacan,300761,"North Hills Village High School","6, 7, 13, 14"
"Region III",Bulacan,300765,"Parada NHS","6, 7, 13, 14"
"Region III",Bulacan,300768,"Calumpit NHS (San Marcos NHS)","6, 7, 13, 14"
"Region III",Bulacan,300770,"Frances National High School","6, 7, 13, 14"
"Region III",Bulacan,300774,"John J. Russell MHS (Sibul NHS)","6, 7, 13, 14"
"Region III",Bulacan,300775,"Virginia Ramirez-Cruz High School","6, 7, 13, 14"
"Region III",Bulacan,300777,"Sta. Maria National High School","6, 7, 13, 14"
"Region III",Bulacan,300781,"Aguinaldo J. Santos National High School","6, 7, 13, 14"
"Region III",Bulacan,305548,"Bulihan High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,305993,"Sta. Barbara High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,306083,"Mapulang Lupa High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,306704,"Vedasto R. Santiago HS","6, 7, 13, 14"
"Region III",Bulacan,306713,"Bajet-Castillo High School","6, 7, 13, 14"
"Region III",Bulacan,306718,"Lydia D. Villangca Trade School","6, 7, 13, 14"
"Region III",Bulacan,306725,"F. F. Halili Natl Agrl School Annex","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,306728,"Sta. Catalina Bata National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,345213,"Baliuag Senior High School","6, 7, 13, 14"
"Region III",Bulacan,345214,"Obando Senior High School","6, 7, 13, 14"
"Region III",Bulacan,502275,"Pinag-anakan Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,502382,"PINAGKUARTELAN INTEGRATED SCHOOL","6, 7, 8, 9, 10, 11, 13, 14"
"Region III",Bulacan,502601,"Catacte Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region III","Cabanatuan City",107062,"ACA Elementary School","6, 7, 8, 9, 11, 14"
"Region III","Cabanatuan City",107063,"Bitas ES","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107065,"F.A. Reyes MES","6, 7, 8, 9, 11, 14"
"Region III","Cabanatuan City",107067,"J.P. Melencio Memorial Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107068,"M.S. Garcia ES","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107070,"Sta. Romana MES","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107077,"Cruz Roja ES","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107080,"Embuscado Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107082,"Marciano del Rosario Memorial ES","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107083,"Mayapyap Elementary School","6, 7, 8, 9, 11, 14"
"Region III","Cabanatuan City",107084,"Obrero ES","6, 7, 8, 9, 11, 14"
"Region III","Cabanatuan City",107086,"Polillo Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107087,"Pula Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107092,"Valdefuente Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107094,"Bagong Sikat ES","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107097,"Cabu Elementary School","6, 7, 8, 9, 11, 14"
"Region III","Cabanatuan City",107099,"Calikid Norte Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region III","Cabanatuan City",107100,"Camp Tinio ES","6, 7, 8, 9, 11, 14"
"Region III","Cabanatuan City",107102,"Juan L. Bautista ES","6, 7, 8, 9, 10, 11, 14"
